id,State,Year,Quarter,Entity_type,Entity_name,Registered_users
13855,Odisha,2024,1,Pincode,751002,168059
13856,Odisha,2024,1,Pincode,751024,156186
13857,Odisha,2024,1,Pincode,751006,147406
13858,Odisha,2024,1,Pincode,753001,141176
13859,Odisha,2024,1,Pincode,760001,138393
13860,Odisha,2024,1,Pincode,756001,128470
13861,Odisha,2024,1,Pincode,751012,126926
13862,Odisha,2024,1,Pincode,751003,120810
13863,Odisha,2024,1,Pincode,752001,120768
13864,Odisha,2024,1,Pincode,751019,118706
13865,Odisha,2024,2,District,khordha,2674960
13866,Odisha,2024,2,District,cuttack,1516911
13867,Odisha,2024,2,District,ganjam,1414642
13868,Odisha,2024,2,District,baleshwar,1089271
13869,Odisha,2024,2,District,jajapur,952257
13870,Odisha,2024,2,District,sundargarh,880693
13871,Odisha,2024,2,District,puri,838847
13872,Odisha,2024,2,District,bhadrak,717810
13873,Odisha,2024,2,District,kendujhar,705536
13874,Odisha,2024,2,District,mayurbhanj,642214
13875,Odisha,2024,2,Pincode,751002,174323
13876,Odisha,2024,2,Pincode,751024,161856
13877,Odisha,2024,2,Pincode,751006,152860
13878,Odisha,2024,2,Pincode,753001,146687
13879,Odisha,2024,2,Pincode,760001,143583
13880,Odisha,2024,2,Pincode,756001,133487
13881,Odisha,2024,2,Pincode,751012,131681
13882,Odisha,2024,2,Pincode,751003,125337
13883,Odisha,2024,2,Pincode,752001,125327
13884,Odisha,2024,2,Pincode,751019,123169
13885,Odisha,2024,3,District,khordha,2612529
13886,Odisha,2024,3,District,cuttack,1424353
13887,Odisha,2024,3,District,ganjam,1329930
13888,Odisha,2024,3,District,baleswar,969225
13889,Odisha,2024,3,District,sundargarh,939084
13890,Odisha,2024,3,District,jajpur,891524
13891,Odisha,2024,3,District,puri,768188
13892,Odisha,2024,3,District,kendujhar,680217
13893,Odisha,2024,3,District,mayurbhanj,670335
13894,Odisha,2024,3,District,angul,628702
13895,Odisha,2024,3,Pincode,751002,201909
13896,Odisha,2024,3,Pincode,751006,193160
13897,Odisha,2024,3,Pincode,751024,159308
13898,Odisha,2024,3,Pincode,768201,147146
13899,Odisha,2024,3,Pincode,751019,141931
13900,Odisha,2024,3,Pincode,753001,141496
13901,Odisha,2024,3,Pincode,752002,131567
13902,Odisha,2024,3,Pincode,760001,129724
13903,Odisha,2024,3,Pincode,754141,118216
13904,Odisha,2024,3,Pincode,752001,118207
13905,Odisha,2024,4,District,khordha,2701963
13906,Odisha,2024,4,District,cuttack,1473377
13907,Odisha,2024,4,District,ganjam,1380390
13908,Odisha,2024,4,District,baleswar,1001946
13909,Odisha,2024,4,District,sundargarh,971073
13910,Odisha,2024,4,District,jajpur,921650
13911,Odisha,2024,4,District,puri,793943
13912,Odisha,2024,4,District,kendujhar,704473
13913,Odisha,2024,4,District,mayurbhanj,696569
13914,Odisha,2024,4,District,angul,649449
13915,Odisha,2024,4,Pincode,751002,207290
13916,Odisha,2024,4,Pincode,751006,196916
13917,Odisha,2024,4,Pincode,751024,166510
13918,Odisha,2024,4,Pincode,768201,151222
13919,Odisha,2024,4,Pincode,753001,146545
13920,Odisha,2024,4,Pincode,751019,145388
13921,Odisha,2024,4,Pincode,752002,135557
13922,Odisha,2024,4,Pincode,760001,133440
13923,Odisha,2024,4,Pincode,752001,122168
13924,Odisha,2024,4,Pincode,754141,121526
13925,Puducherry,2018,1,District,puducherry,42117
13926,Puducherry,2018,1,District,karaikal,3628
13927,Puducherry,2018,1,District,yanam,2500
13928,Puducherry,2018,1,District,mahe,1073
13929,Puducherry,2018,1,Pincode,605110,5295
13930,Puducherry,2018,1,Pincode,605008,4326
13931,Puducherry,2018,1,Pincode,605107,3824
13932,Puducherry,2018,1,Pincode,605004,3765
13933,Puducherry,2018,1,Pincode,605009,3488
13934,Puducherry,2018,1,Pincode,605011,2833
13935,Puducherry,2018,1,Pincode,605013,2631
13936,Puducherry,2018,1,Pincode,605001,2603
13937,Puducherry,2018,1,Pincode,605010,2577
13938,Puducherry,2018,1,Pincode,533464,2500
13939,Puducherry,2018,2,District,puducherry,55513
13940,Puducherry,2018,2,District,karaikal,5393
13941,Puducherry,2018,2,District,yanam,3232
13942,Puducherry,2018,2,District,mahe,1442
13943,Puducherry,2018,2,Pincode,605110,6941
13944,Puducherry,2018,2,Pincode,605008,5562
13945,Puducherry,2018,2,Pincode,605107,5088
13946,Puducherry,2018,2,Pincode,605004,4951
13947,Puducherry,2018,2,Pincode,605009,4559
13948,Puducherry,2018,2,Pincode,605011,3734
13949,Puducherry,2018,2,Pincode,605010,3468
13950,Puducherry,2018,2,Pincode,605001,3430
13951,Puducherry,2018,2,Pincode,605013,3429
13952,Puducherry,2018,2,Pincode,533464,3232
13953,Puducherry,2018,3,District,puducherry,68634
13954,Puducherry,2018,3,District,karaikal,7174
13955,Puducherry,2018,3,District,yanam,3926
13956,Puducherry,2018,3,District,mahe,1812
13957,Puducherry,2018,3,Pincode,605110,8620
13958,Puducherry,2018,3,Pincode,605008,6777
13959,Puducherry,2018,3,Pincode,605107,6258
13960,Puducherry,2018,3,Pincode,605004,6118
13961,Puducherry,2018,3,Pincode,605009,5721
13962,Puducherry,2018,3,Pincode,605011,4602
13963,Puducherry,2018,3,Pincode,605001,4229
13964,Puducherry,2018,3,Pincode,605010,4208
13965,Puducherry,2018,3,Pincode,605013,4174
13966,Puducherry,2018,3,Pincode,533464,3926
13967,Puducherry,2018,4,District,puducherry,92629
13968,Puducherry,2018,4,District,karaikal,9578
13969,Puducherry,2018,4,District,yanam,4901
13970,Puducherry,2018,4,District,mahe,2386
13971,Puducherry,2018,4,Pincode,605110,11531
13972,Puducherry,2018,4,Pincode,605008,9152
13973,Puducherry,2018,4,Pincode,605107,8479
13974,Puducherry,2018,4,Pincode,605004,8467
13975,Puducherry,2018,4,Pincode,605009,7573
13976,Puducherry,2018,4,Pincode,605011,6222
13977,Puducherry,2018,4,Pincode,605010,5692
13978,Puducherry,2018,4,Pincode,605013,5628
13979,Puducherry,2018,4,Pincode,605001,5486
13980,Puducherry,2018,4,Pincode,533464,4901
13981,Puducherry,2019,1,District,puducherry,112798
13982,Puducherry,2019,1,District,karaikal,11549
13983,Puducherry,2019,1,District,yanam,5814
13984,Puducherry,2019,1,District,mahe,2898
13985,Puducherry,2019,1,Pincode,605110,14136
13986,Puducherry,2019,1,Pincode,605008,11169
13987,Puducherry,2019,1,Pincode,605107,10375
13988,Puducherry,2019,1,Pincode,605004,10371
13989,Puducherry,2019,1,Pincode,605009,9199
13990,Puducherry,2019,1,Pincode,605011,7594
13991,Puducherry,2019,1,Pincode,605013,6815
13992,Puducherry,2019,1,Pincode,605010,6802
13993,Puducherry,2019,1,Pincode,605001,6703
13994,Puducherry,2019,1,Pincode,605007,6017
13995,Puducherry,2019,2,District,puducherry,132703
13996,Puducherry,2019,2,District,karaikal,13827
13997,Puducherry,2019,2,District,yanam,6485
13998,Puducherry,2019,2,District,mahe,3443
13999,Puducherry,2019,2,Pincode,605110,16837
14000,Puducherry,2019,2,Pincode,605008,13076
14001,Puducherry,2019,2,Pincode,605004,12215
14002,Puducherry,2019,2,Pincode,605107,12205
14003,Puducherry,2019,2,Pincode,605009,10650
14004,Puducherry,2019,2,Pincode,605011,9000
14005,Puducherry,2019,2,Pincode,605001,8190
14006,Puducherry,2019,2,Pincode,605013,7982
14007,Puducherry,2019,2,Pincode,605010,7830
14008,Puducherry,2019,2,Pincode,605007,7155
14009,Puducherry,2019,3,District,puducherry,150642
14010,Puducherry,2019,3,District,karaikal,15875
14011,Puducherry,2019,3,District,yanam,7342
14012,Puducherry,2019,3,District,mahe,4009
14013,Puducherry,2019,3,Pincode,605110,19211
14014,Puducherry,2019,3,Pincode,605008,14756
14015,Puducherry,2019,3,Pincode,605107,13994
14016,Puducherry,2019,3,Pincode,605004,13911
14017,Puducherry,2019,3,Pincode,605009,11926
14018,Puducherry,2019,3,Pincode,605011,10048
14019,Puducherry,2019,3,Pincode,605001,9516
14020,Puducherry,2019,3,Pincode,605013,9036
14021,Puducherry,2019,3,Pincode,605010,8819
14022,Puducherry,2019,3,Pincode,605007,8286
14023,Puducherry,2019,4,District,puducherry,173175
14024,Puducherry,2019,4,District,karaikal,18134
14025,Puducherry,2019,4,District,yanam,8287
14026,Puducherry,2019,4,District,mahe,4696
14027,Puducherry,2019,4,Pincode,605110,22470
14028,Puducherry,2019,4,Pincode,605008,16680
14029,Puducherry,2019,4,Pincode,605107,16318
14030,Puducherry,2019,4,Pincode,605004,15963
14031,Puducherry,2019,4,Pincode,605009,13635
14032,Puducherry,2019,4,Pincode,605011,11461
14033,Puducherry,2019,4,Pincode,605001,10910
14034,Puducherry,2019,4,Pincode,605013,10207
14035,Puducherry,2019,4,Pincode,605010,10117
14036,Puducherry,2019,4,Pincode,605007,9513
14037,Puducherry,2020,1,District,puducherry,195398
14038,Puducherry,2020,1,District,karaikal,20775
14039,Puducherry,2020,1,District,yanam,9266
14040,Puducherry,2020,1,District,mahe,5469
14041,Puducherry,2020,1,Pincode,605110,25687
14042,Puducherry,2020,1,Pincode,605008,18656
14043,Puducherry,2020,1,Pincode,605107,18556
14044,Puducherry,2020,1,Pincode,605004,18046
14045,Puducherry,2020,1,Pincode,605009,15245
14046,Puducherry,2020,1,Pincode,605011,12795
14047,Puducherry,2020,1,Pincode,605001,12186
14048,Puducherry,2020,1,Pincode,605013,11425
14049,Puducherry,2020,1,Pincode,605010,11275
14050,Puducherry,2020,1,Pincode,605007,10904
14051,Puducherry,2020,2,District,puducherry,215429
14052,Puducherry,2020,2,District,karaikal,23612
14053,Puducherry,2020,2,District,yanam,10164
14054,Puducherry,2020,2,District,mahe,6395
14055,Puducherry,2020,2,Pincode,605110,28750
14056,Puducherry,2020,2,Pincode,605107,20938
14057,Puducherry,2020,2,Pincode,605008,20563
14058,Puducherry,2020,2,Pincode,605004,20030
14059,Puducherry,2020,2,Pincode,605009,16663
14060,Puducherry,2020,2,Pincode,605011,13873
14061,Puducherry,2020,2,Pincode,605001,12977
14062,Puducherry,2020,2,Pincode,605013,12367
14063,Puducherry,2020,2,Pincode,605010,12294
14064,Puducherry,2020,2,Pincode,605007,12240
14065,Puducherry,2020,3,District,puducherry,239707
14066,Puducherry,2020,3,District,karaikal,26910
14067,Puducherry,2020,3,District,yanam,11054
14068,Puducherry,2020,3,District,mahe,7502
14069,Puducherry,2020,3,Pincode,605110,32402
14070,Puducherry,2020,3,Pincode,605107,23636
14071,Puducherry,2020,3,Pincode,605008,22798
14072,Puducherry,2020,3,Pincode,605004,22436
14073,Puducherry,2020,3,Pincode,605009,18479
14074,Puducherry,2020,3,Pincode,605011,15322
14075,Puducherry,2020,3,Pincode,605001,14054
14076,Puducherry,2020,3,Pincode,605007,13851
14077,Puducherry,2020,3,Pincode,605010,13587
14078,Puducherry,2020,3,Pincode,605013,13559
14079,Puducherry,2020,4,District,puducherry,267946
14080,Puducherry,2020,4,District,karaikal,30982
14081,Puducherry,2020,4,District,yanam,12131
14082,Puducherry,2020,4,District,mahe,8567
14083,Puducherry,2020,4,Pincode,605110,36516
14084,Puducherry,2020,4,Pincode,605107,26885
14085,Puducherry,2020,4,Pincode,605008,25225
14086,Puducherry,2020,4,Pincode,605004,24940
14087,Puducherry,2020,4,Pincode,605009,20600
14088,Puducherry,2020,4,Pincode,605011,17122
14089,Puducherry,2020,4,Pincode,605007,15539
14090,Puducherry,2020,4,Pincode,605001,15397
14091,Puducherry,2020,4,Pincode,605010,15198
14092,Puducherry,2020,4,Pincode,605013,15108
14093,Puducherry,2021,1,District,puducherry,290107
14094,Puducherry,2021,1,District,karaikal,33876
14095,Puducherry,2021,1,District,yanam,13005
14096,Puducherry,2021,1,District,mahe,9291
14097,Puducherry,2021,1,Pincode,605110,39705
14098,Puducherry,2021,1,Pincode,605107,29175
14099,Puducherry,2021,1,Pincode,605008,27263
14100,Puducherry,2021,1,Pincode,605004,27010
14101,Puducherry,2021,1,Pincode,605009,22267
14102,Puducherry,2021,1,Pincode,605011,18462
14103,Puducherry,2021,1,Pincode,605007,16918
14104,Puducherry,2021,1,Pincode,605001,16548
14105,Puducherry,2021,1,Pincode,605010,16417
14106,Puducherry,2021,1,Pincode,605013,16376
14107,Puducherry,2021,2,District,puducherry,309892
14108,Puducherry,2021,2,District,karaikal,36328
14109,Puducherry,2021,2,District,yanam,13854
14110,Puducherry,2021,2,District,mahe,9887
14111,Puducherry,2021,2,Pincode,605110,42482
14112,Puducherry,2021,2,Pincode,605107,31257
14113,Puducherry,2021,2,Pincode,605008,29084
14114,Puducherry,2021,2,Pincode,605004,28831
14115,Puducherry,2021,2,Pincode,605009,23778
14116,Puducherry,2021,2,Pincode,605011,19690
14117,Puducherry,2021,2,Pincode,605007,18079
14118,Puducherry,2021,2,Pincode,605001,17658
14119,Puducherry,2021,2,Pincode,605010,17498
14120,Puducherry,2021,2,Pincode,605013,17467
14121,Puducherry,2021,3,District,puducherry,332193
14122,Puducherry,2021,3,District,karaikal,39011
14123,Puducherry,2021,3,District,yanam,14823
14124,Puducherry,2021,3,District,mahe,10582
14125,Puducherry,2021,3,Pincode,605110,45619
14126,Puducherry,2021,3,Pincode,605107,33660
14127,Puducherry,2021,3,Pincode,605008,31097
14128,Puducherry,2021,3,Pincode,605004,30853
14129,Puducherry,2021,3,Pincode,605009,25458
14130,Puducherry,2021,3,Pincode,605011,21041
14131,Puducherry,2021,3,Pincode,605007,19440
14132,Puducherry,2021,3,Pincode,605001,18888
14133,Puducherry,2021,3,Pincode,605010,18753
14134,Puducherry,2021,3,Pincode,605013,18675
14135,Puducherry,2021,4,District,puducherry,354425
14136,Puducherry,2021,4,District,karaikal,41695
14137,Puducherry,2021,4,District,yanam,15809
14138,Puducherry,2021,4,District,mahe,11238
14139,Puducherry,2021,4,Pincode,605110,48727
14140,Puducherry,2021,4,Pincode,605107,35995
14141,Puducherry,2021,4,Pincode,605008,33154
14142,Puducherry,2021,4,Pincode,605004,32915
14143,Puducherry,2021,4,Pincode,605009,27171
14144,Puducherry,2021,4,Pincode,605011,22408
14145,Puducherry,2021,4,Pincode,605007,20753
14146,Puducherry,2021,4,Pincode,605001,20108
14147,Puducherry,2021,4,Pincode,605010,19971
14148,Puducherry,2021,4,Pincode,605013,19909
14149,Puducherry,2022,1,District,puducherry,375238
14150,Puducherry,2022,1,District,karaikal,44201
14151,Puducherry,2022,1,District,yanam,16747
14152,Puducherry,2022,1,District,mahe,11865
14153,Puducherry,2022,1,Pincode,605110,51639
14154,Puducherry,2022,1,Pincode,605107,38173
14155,Puducherry,2022,1,Pincode,605008,35063
14156,Puducherry,2022,1,Pincode,605004,34846
14157,Puducherry,2022,1,Pincode,605009,28729
14158,Puducherry,2022,1,Pincode,605011,23684
14159,Puducherry,2022,1,Pincode,605007,22006
14160,Puducherry,2022,1,Pincode,605001,21245
14161,Puducherry,2022,1,Pincode,605010,21139
14162,Puducherry,2022,1,Pincode,605013,21038
14163,Puducherry,2022,2,District,puducherry,394977
14164,Puducherry,2022,2,District,karaikal,46573
14165,Puducherry,2022,2,District,yanam,17644
14166,Puducherry,2022,2,District,mahe,12469
14167,Puducherry,2022,2,Pincode,605110,54423
14168,Puducherry,2022,2,Pincode,605107,40308
14169,Puducherry,2022,2,Pincode,605008,36856
14170,Puducherry,2022,2,Pincode,605004,36618
14171,Puducherry,2022,2,Pincode,605009,30254
14172,Puducherry,2022,2,Pincode,605011,24910
14173,Puducherry,2022,2,Pincode,605007,23152
14174,Puducherry,2022,2,Pincode,605001,22300
14175,Puducherry,2022,2,Pincode,605010,22248
14176,Puducherry,2022,2,Pincode,605013,22133
14177,Puducherry,2022,3,District,puducherry,415847
14178,Puducherry,2022,3,District,karaikal,49034
14179,Puducherry,2022,3,District,yanam,18606
14180,Puducherry,2022,3,District,mahe,13083
14181,Puducherry,2022,3,Pincode,605110,57334
14182,Puducherry,2022,3,Pincode,605107,42562
14183,Puducherry,2022,3,Pincode,605008,38768
14184,Puducherry,2022,3,Pincode,605004,38540
14185,Puducherry,2022,3,Pincode,605009,31818
14186,Puducherry,2022,3,Pincode,605011,26199
14187,Puducherry,2022,3,Pincode,605007,24425
14188,Puducherry,2022,3,Pincode,605001,23444
14189,Puducherry,2022,3,Pincode,605010,23414
14190,Puducherry,2022,3,Pincode,605013,23272
14191,Puducherry,2022,4,District,puducherry,436067
14192,Puducherry,2022,4,District,karaikal,51364
14193,Puducherry,2022,4,District,yanam,19579
14194,Puducherry,2022,4,District,mahe,13639
14195,Puducherry,2022,4,Pincode,605110,60161
14196,Puducherry,2022,4,Pincode,605107,44713
14197,Puducherry,2022,4,Pincode,605008,40658
14198,Puducherry,2022,4,Pincode,605004,40383
14199,Puducherry,2022,4,Pincode,605009,33355
14200,Puducherry,2022,4,Pincode,605011,27461
14201,Puducherry,2022,4,Pincode,605007,25628
14202,Puducherry,2022,4,Pincode,605001,24593
14203,Puducherry,2022,4,Pincode,605010,24548
14204,Puducherry,2022,4,Pincode,605013,24424
14205,Puducherry,2023,1,District,puducherry,455449
14206,Puducherry,2023,1,District,karaikal,53685
14207,Puducherry,2023,1,District,yanam,20481
14208,Puducherry,2023,1,District,mahe,14204
14209,Puducherry,2023,1,Pincode,605110,62885
14210,Puducherry,2023,1,Pincode,605107,46763
14211,Puducherry,2023,1,Pincode,605008,42383
14212,Puducherry,2023,1,Pincode,605004,42155
14213,Puducherry,2023,1,Pincode,605009,34866
14214,Puducherry,2023,1,Pincode,605011,28704
14215,Puducherry,2023,1,Pincode,605007,26765
14216,Puducherry,2023,1,Pincode,605010,25639
14217,Puducherry,2023,1,Pincode,605001,25633
14218,Puducherry,2023,1,Pincode,605013,25534
14219,Puducherry,2023,2,District,puducherry,472714
14220,Puducherry,2023,2,District,karaikal,55776
14221,Puducherry,2023,2,District,yanam,21261
14222,Puducherry,2023,2,District,mahe,14680
14223,Puducherry,2023,2,Pincode,605110,65371
14224,Puducherry,2023,2,Pincode,605107,48667
14225,Puducherry,2023,2,Pincode,605008,43969
14226,Puducherry,2023,2,Pincode,605004,43746
14227,Puducherry,2023,2,Pincode,605009,36129
14228,Puducherry,2023,2,Pincode,605011,29754
14229,Puducherry,2023,2,Pincode,605007,27796
14230,Puducherry,2023,2,Pincode,605010,26577
14231,Puducherry,2023,2,Pincode,605001,26555
14232,Puducherry,2023,2,Pincode,605013,26451
14233,Puducherry,2023,3,District,puducherry,491130
14234,Puducherry,2023,3,District,karaikal,58040
14235,Puducherry,2023,3,District,yanam,22161
14236,Puducherry,2023,3,District,mahe,15219
14237,Puducherry,2023,3,Pincode,605110,68001
14238,Puducherry,2023,3,Pincode,605107,50686
14239,Puducherry,2023,3,Pincode,605008,45621
14240,Puducherry,2023,3,Pincode,605004,45469
14241,Puducherry,2023,3,Pincode,605009,37477
14242,Puducherry,2023,3,Pincode,605011,30844
14243,Puducherry,2023,3,Pincode,605007,28923
14244,Puducherry,2023,3,Pincode,605010,27573
14245,Puducherry,2023,3,Pincode,605001,27546
14246,Puducherry,2023,3,Pincode,605013,27482
14247,Puducherry,2023,4,District,puducherry,508901
14248,Puducherry,2023,4,District,karaikal,60186
14249,Puducherry,2023,4,District,yanam,23033
14250,Puducherry,2023,4,District,mahe,15718
14251,Puducherry,2023,4,Pincode,605110,70638
14252,Puducherry,2023,4,Pincode,605107,52708
14253,Puducherry,2023,4,Pincode,605008,47193
14254,Puducherry,2023,4,Pincode,605004,47060
14255,Puducherry,2023,4,Pincode,605009,38756
14256,Puducherry,2023,4,Pincode,605011,31926
14257,Puducherry,2023,4,Pincode,605007,30001
14258,Puducherry,2023,4,Pincode,605010,28512
14259,Puducherry,2023,4,Pincode,605001,28499
14260,Puducherry,2023,4,Pincode,605013,28441
14261,Puducherry,2024,1,District,puducherry,528736
14262,Puducherry,2024,1,District,karaikal,62687
14263,Puducherry,2024,1,District,yanam,23967
14264,Puducherry,2024,1,District,mahe,16273
14265,Puducherry,2024,1,Pincode,605110,73542
14266,Puducherry,2024,1,Pincode,605107,54917
14267,Puducherry,2024,1,Pincode,605008,49011
14268,Puducherry,2024,1,Pincode,605004,48829
14269,Puducherry,2024,1,Pincode,605009,40214
14270,Puducherry,2024,1,Pincode,605011,33153
14271,Puducherry,2024,1,Pincode,605007,31246
14272,Puducherry,2024,1,Pincode,605010,29601
14273,Puducherry,2024,1,Pincode,605001,29530
14274,Puducherry,2024,1,Pincode,605013,29454
14275,Puducherry,2024,2,District,puducherry,548672
14276,Puducherry,2024,2,District,karaikal,65076
14277,Puducherry,2024,2,District,yanam,24917
14278,Puducherry,2024,2,District,mahe,16821
14279,Puducherry,2024,2,Pincode,605110,76456
14280,Puducherry,2024,2,Pincode,605107,57076
14281,Puducherry,2024,2,Pincode,605008,50786
14282,Puducherry,2024,2,Pincode,605004,50660
14283,Puducherry,2024,2,Pincode,605009,41720
14284,Puducherry,2024,2,Pincode,605011,34347
14285,Puducherry,2024,2,Pincode,605007,32412
14286,Puducherry,2024,2,Pincode,605010,30689
14287,Puducherry,2024,2,Pincode,605001,30589
14288,Puducherry,2024,2,Pincode,605013,30565
14289,Puducherry,2024,3,District,puducherry,511282
14290,Puducherry,2024,3,District,karaikal,73963
14291,Puducherry,2024,3,District,yanam,22351
14292,Puducherry,2024,3,District,mahe,21736
14293,Puducherry,2024,3,Pincode,605009,53560
14294,Puducherry,2024,3,Pincode,605110,51156
14295,Puducherry,2024,3,Pincode,605001,47701
14296,Puducherry,2024,3,Pincode,605008,43197
14297,Puducherry,2024,3,Pincode,605007,34883
14298,Puducherry,2024,3,Pincode,605011,31957
14299,Puducherry,2024,3,Pincode,609602,28564
14300,Puducherry,2024,3,Pincode,605004,25305
14301,Puducherry,2024,3,Pincode,605013,24997
14302,Puducherry,2024,3,Pincode,533464,22351
14303,Puducherry,2024,4,District,puducherry,524684
14304,Puducherry,2024,4,District,karaikal,76256
14305,Puducherry,2024,4,District,yanam,22823
14306,Puducherry,2024,4,District,mahe,22395
14307,Puducherry,2024,4,Pincode,605009,55189
14308,Puducherry,2024,4,Pincode,605110,52790
14309,Puducherry,2024,4,Pincode,605001,48261
14310,Puducherry,2024,4,Pincode,605008,44448
14311,Puducherry,2024,4,Pincode,605007,35792
14312,Puducherry,2024,4,Pincode,605011,32727
14313,Puducherry,2024,4,Pincode,609602,29382
14314,Puducherry,2024,4,Pincode,605004,25835
14315,Puducherry,2024,4,Pincode,605013,25680
14316,Puducherry,2024,4,Pincode,533464,22823
14317,Punjab,2018,1,District,ludhiana,168625
14318,Punjab,2018,1,District,sas nagar,121113
14319,Punjab,2018,1,District,patiala,66507
14320,Punjab,2018,1,District,amritsar,59685
14321,Punjab,2018,1,District,jalandhar,57808
14322,Punjab,2018,1,District,bathinda,52466
14323,Punjab,2018,1,District,fazilka,44823
14324,Punjab,2018,1,District,sangrur,37485
14325,Punjab,2018,1,District,hoshiarpur,25348
14326,Punjab,2018,1,District,gurdaspur,21372
14327,Punjab,2018,1,Pincode,143001,43359
14328,Punjab,2018,1,Pincode,141008,22225
14329,Punjab,2018,1,Pincode,140603,18219
14330,Punjab,2018,1,Pincode,140301,17469
14331,Punjab,2018,1,Pincode,141001,17181
14332,Punjab,2018,1,Pincode,147001,16257
14333,Punjab,2018,1,Pincode,151001,14526
14334,Punjab,2018,1,Pincode,152116,14095
14335,Punjab,2018,1,Pincode,141003,13657
14336,Punjab,2018,1,Pincode,140308,12084
14337,Punjab,2018,2,District,ludhiana,230404
14338,Punjab,2018,2,District,sas nagar,161605
14339,Punjab,2018,2,District,patiala,90123
14340,Punjab,2018,2,District,amritsar,82735
14341,Punjab,2018,2,District,jalandhar,79991
14342,Punjab,2018,2,District,bathinda,70948
14343,Punjab,2018,2,District,fazilka,60134
14344,Punjab,2018,2,District,sangrur,50749
14345,Punjab,2018,2,District,hoshiarpur,34576
14346,Punjab,2018,2,District,gurdaspur,29910
14347,Punjab,2018,2,Pincode,143001,59405
14348,Punjab,2018,2,Pincode,141008,30839
14349,Punjab,2018,2,Pincode,140603,24429
14350,Punjab,2018,2,Pincode,140301,23138
14351,Punjab,2018,2,Pincode,141001,22841
14352,Punjab,2018,2,Pincode,147001,21810
14353,Punjab,2018,2,Pincode,151001,19252
14354,Punjab,2018,2,Pincode,141003,18767
14355,Punjab,2018,2,Pincode,152116,18559
14356,Punjab,2018,2,Pincode,145001,16592
14357,Punjab,2018,3,District,ludhiana,296414
14358,Punjab,2018,3,District,sas nagar,201458
14359,Punjab,2018,3,District,patiala,113902
14360,Punjab,2018,3,District,amritsar,108935
14361,Punjab,2018,3,District,jalandhar,104824
14362,Punjab,2018,3,District,bathinda,88508
14363,Punjab,2018,3,District,fazilka,73785
14364,Punjab,2018,3,District,sangrur,64978
14365,Punjab,2018,3,District,hoshiarpur,45862
14366,Punjab,2018,3,District,gurdaspur,39920
14367,Punjab,2018,3,Pincode,143001,76846
14368,Punjab,2018,3,Pincode,141008,40803
14369,Punjab,2018,3,Pincode,140603,30767
14370,Punjab,2018,3,Pincode,141001,28616
14371,Punjab,2018,3,Pincode,140301,28551
14372,Punjab,2018,3,Pincode,147001,27232
14373,Punjab,2018,3,Pincode,141003,24088
14374,Punjab,2018,3,Pincode,151001,23352
14375,Punjab,2018,3,Pincode,152116,22303
14376,Punjab,2018,3,Pincode,145001,21456
14377,Punjab,2018,4,District,ludhiana,378237
14378,Punjab,2018,4,District,sas nagar,250733
14379,Punjab,2018,4,District,patiala,142989
14380,Punjab,2018,4,District,amritsar,141933
14381,Punjab,2018,4,District,jalandhar,135966
14382,Punjab,2018,4,District,bathinda,109505
14383,Punjab,2018,4,District,fazilka,89590
14384,Punjab,2018,4,District,sangrur,82334
14385,Punjab,2018,4,District,hoshiarpur,59684
14386,Punjab,2018,4,District,gurdaspur,51644
14387,Punjab,2018,4,Pincode,143001,99483
14388,Punjab,2018,4,Pincode,141008,52833
14389,Punjab,2018,4,Pincode,140603,38176
14390,Punjab,2018,4,Pincode,141001,36199
14391,Punjab,2018,4,Pincode,140301,35509
14392,Punjab,2018,4,Pincode,147001,34358
14393,Punjab,2018,4,Pincode,141003,31098
14394,Punjab,2018,4,Pincode,151001,28272
14395,Punjab,2018,4,Pincode,145001,27844
14396,Punjab,2018,4,Pincode,152116,26604
14397,Punjab,2019,1,District,ludhiana,454370
14398,Punjab,2019,1,District,sas nagar,298288
14399,Punjab,2019,1,District,amritsar,171264
14400,Punjab,2019,1,District,patiala,169872
14401,Punjab,2019,1,District,jalandhar,164130
14402,Punjab,2019,1,District,bathinda,128070
14403,Punjab,2019,1,District,fazilka,104942
14404,Punjab,2019,1,District,sangrur,97326
14405,Punjab,2019,1,District,hoshiarpur,72128
14406,Punjab,2019,1,District,gurdaspur,62502
14407,Punjab,2019,1,Pincode,143001,119228
14408,Punjab,2019,1,Pincode,141008,64166
14409,Punjab,2019,1,Pincode,140603,45359
14410,Punjab,2019,1,Pincode,141001,42727
14411,Punjab,2019,1,Pincode,140301,42199
14412,Punjab,2019,1,Pincode,147001,40621
14413,Punjab,2019,1,Pincode,141003,37255
14414,Punjab,2019,1,Pincode,145001,33513
14415,Punjab,2019,1,Pincode,151001,32544
14416,Punjab,2019,1,Pincode,152116,30355
14417,Punjab,2019,2,District,ludhiana,528745
14418,Punjab,2019,2,District,sas nagar,343153
14419,Punjab,2019,2,District,amritsar,206517
14420,Punjab,2019,2,District,patiala,199960
14421,Punjab,2019,2,District,jalandhar,195283
14422,Punjab,2019,2,District,bathinda,145282
14423,Punjab,2019,2,District,fazilka,118707
14424,Punjab,2019,2,District,sangrur,111996
14425,Punjab,2019,2,District,hoshiarpur,86022
14426,Punjab,2019,2,District,gurdaspur,75170
14427,Punjab,2019,2,Pincode,143001,142830
14428,Punjab,2019,2,Pincode,141008,75374
